date,probability
2011-02-28,0.7398582696914673
2011-03-31,0.7498250603675842
2011-04-30,0.5382749438285828
2011-05-31,0.9604756236076355
2011-06-30,0.9588262438774109
2011-07-31,0.8977841734886169
2011-08-31,0.018476173281669617
2011-09-30,0.08287283778190613
2011-10-31,0.05009714514017105
2011-11-30,0.04681103304028511
2011-12-31,0.051808103919029236
2012-01-31,0.5575212240219116
2012-02-29,0.11712031811475754
2012-03-31,0.254630446434021
2012-04-30,0.030214695259928703
2012-05-31,0.6897841691970825
2012-06-30,0.6075299382209778
2012-07-31,0.8205609917640686
2012-08-31,0.877432107925415
2012-09-30,0.7607133984565735
2012-10-31,0.4856891930103302
2012-11-30,0.4555545151233673
2012-12-31,0.49903157353401184
2013-01-31,0.5921589732170105
2013-02-28,0.31161364912986755
2013-03-31,0.375713974237442
2013-04-30,0.0608321875333786
2013-05-31,0.22736598551273346
2013-06-30,0.14600461721420288
2013-07-31,0.13613279163837433
2013-08-31,0.8306880593299866
2013-09-30,0.48931974172592163
2013-10-31,0.34531474113464355
2013-11-30,0.06508217006921768
2013-12-31,0.03269760310649872
2014-01-31,0.6657243967056274
2014-02-28,0.11379974335432053
2014-03-31,0.1294509917497635
2014-04-30,0.26170191168785095
2014-05-31,0.12222354859113693
2014-06-30,0.4163142740726471
2014-07-31,0.8343634009361267
2014-08-31,0.8160114288330078
2014-09-30,0.19482193887233734
2014-10-31,0.12346319109201431
2014-11-30,0.1722613424062729
2014-12-31,0.27149415016174316
2015-01-31,0.3931312561035156
2015-02-28,0.16056488454341888
2015-03-31,0.5344091057777405
2015-04-30,0.3252660930156708
2015-05-31,0.28583425283432007
2015-06-30,0.21374057233333588
2015-07-31,0.5255287289619446
2015-08-31,0.5467743873596191
2015-09-30,0.45972248911857605
2015-10-31,0.5518385767936707
2015-11-30,0.5128839612007141
2015-12-31,0.2489982545375824
2016-01-31,0.3472144901752472
2016-02-29,0.07221472263336182
2016-03-31,0.11039455980062485
2016-04-30,0.034073565155267715
2016-05-31,0.022703150287270546
2016-06-30,0.004872647114098072
2016-07-31,0.00697086239233613
2016-08-31,0.3879760503768921
2016-09-30,0.17972329258918762
2016-10-31,0.2043648511171341
2016-11-30,0.6756083965301514
2016-12-31,0.257893830537796
2017-01-31,0.6186904907226562
2017-02-28,0.028183024376630783
2017-03-31,0.03211377561092377
2017-04-30,0.0217454694211483
2017-05-31,0.015341883525252342
2017-06-30,0.2600853741168976
2017-07-31,0.41489744186401367
2017-08-31,0.04011286422610283
2017-09-30,0.04109599068760872
2017-10-31,0.0470593124628067
2017-11-30,0.029235679656267166
2017-12-31,0.021232176572084427
2018-01-31,0.014674654230475426
2018-02-28,0.020911194384098053
2018-03-31,0.1337995082139969
2018-04-30,0.10744042694568634
2018-05-31,0.14713938534259796
2018-06-30,0.10517255961894989
2018-07-31,0.24132274091243744
2018-08-31,0.010459695011377335
2018-09-30,0.011313999071717262
2018-10-31,0.3971542418003082
2018-11-30,0.470702201128006
2018-12-31,0.10356306284666061
2019-01-31,0.5219250917434692
2019-02-28,0.09628084301948547
2019-03-31,0.2969971299171448
2019-04-30,0.05372469872236252
2019-05-31,0.04718092083930969
2019-06-30,0.17671096324920654
2019-07-31,0.1221458837389946
2019-08-31,0.32891902327537537
2019-09-30,0.1743803322315216
2019-10-31,0.319644033908844
2019-11-30,0.3174597918987274
2019-12-31,0.2218492478132248
2020-01-31,0.4385976791381836
2020-02-29,0.6378529071807861
2020-03-31,0.10347121953964233
2020-04-30,0.135491281747818
2020-05-31,0.20340970158576965
2020-06-30,0.28967857360839844
2020-07-31,0.18766376376152039
2020-08-31,0.05474154278635979
2020-09-30,0.2494552731513977
2020-10-31,0.49630096554756165
2020-11-30,0.11030267179012299
2020-12-31,0.08977548778057098
2021-01-31,0.06830517947673798
2021-02-28,0.10346179455518723
2021-03-31,0.17968353629112244
2021-04-30,0.04575864598155022
2021-05-31,0.3801870346069336
2021-06-30,0.027664074674248695
2021-07-31,0.07446420192718506
2021-08-31,0.14414849877357483
2021-09-30,0.6266046166419983
2021-10-31,0.4088243246078491
2021-11-30,0.13631993532180786
2021-12-31,0.39193058013916016
2022-01-31,0.7871063351631165
2022-02-28,0.8551327586174011
2022-03-31,0.7688919305801392
2022-04-30,0.5040106773376465
2022-05-31,0.4631732702255249
2022-06-30,0.6684121489524841
2022-07-31,0.48158136010169983
2022-08-31,0.05079713463783264
2022-09-30,0.08090195804834366
2022-10-31,0.09535670280456543
2022-11-30,0.3692066967487335
2022-12-31,0.13969887793064117
2023-01-31,0.038016412407159805
2023-02-28,0.33854156732559204
2023-03-31,0.30006369948387146
2023-04-30,0.08672977983951569
2023-05-31,0.1849270910024643
2023-06-30,0.3853640556335449
